Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region,Province
6419,20243856,8670,945000,apartment,2.0,76.0,0,0,1,,,0,As new,12434.21052631579,Flanders,West Flanders
6236,20241779,8300,945000,apartment,3.0,100.0,0,0,1,,,0,Just renovated,9450.0,Flanders,West Flanders
1837,20214460,8301,945000,house,4.0,353.0,1,0,1,219.0,219.0,0,Just renovated,2677.053824362606,Flanders,West Flanders
1031,20233648,1200,945000,house,5.0,370.0,0,0,1,20.0,110.0,0,Good,2554.054054054054,Brussels,Brussels
6618,20198606,8300,945000,apartment,2.0,105.0,0,0,1,76.0,,0,Good,9000.0,Flanders,West Flanders
172,20230377,1500,945000,house,4.0,465.0,0,0,1,,,0,Good,2032.258064516129,Flanders,Flemish Brabant
4523,20233240,1410,945000,house,6.0,265.0,0,0,1,,2223.0,0,Good,3566.0377358490564,Wallonia,Walloon Brabant
2702,20014998,4960,945000,house,5.0,287.0,1,0,1,51.0,3000.0,0,As new,3292.682926829268,Wallonia,Liège
3876,11381944,1150,945000,house,5.0,245.0,0,0,1,7.0,150.0,0,As new,3857.1428571428573,Brussels,Brussels
7005,20231970,9000,945000,apartment,2.0,195.0,0,0,1,40.0,,0,As new,4846.153846153846,Flanders,East Flanders
1507,20234837,1200,945000,house,5.0,328.0,0,0,1,20.0,60.0,0,Good,2881.0975609756097,Brussels,Brussels
4228,20228817,5070,935000,house,8.0,420.0,1,0,1,,,1,Just renovated,2226.190476190476,Wallonia,Namur
6091,20244142,1160,930700,apartment,4.0,153.0,0,0,1,28.0,,0,As new,6083.006535947712,Brussels,Brussels
349,20231776,1050,930000,house,4.0,230.0,0,0,1,20.0,150.0,0,As new,4043.478260869565,Brussels,Brussels
4870,20222180,8200,930000,house,5.0,259.0,1,0,1,,719.0,0,As new,3590.7335907335905,Flanders,West Flanders
7010,20225259,9000,930000,apartment,5.0,312.0,0,0,1,,,0,Good,2980.769230769231,Flanders,East Flanders
2791,11467907,1341,925000,house,5.0,282.0,0,0,1,91.0,1831.0,1,As new,3280.1418439716313,Wallonia,Walloon Brabant
622,20242770,8620,925000,house,4.0,270.0,0,0,1,,,0,Good,3425.925925925926,Flanders,West Flanders
5966,20211371,8301,925000,apartment,3.0,75.0,0,0,1,,,0,To renovate,12333.333333333334,Flanders,West Flanders
3975,20178036,8620,925000,house,4.0,270.0,0,0,1,,,0,Good,3425.925925925926,Flanders,West Flanders
3875,11376760,3620,925000,house,4.0,430.0,0,1,1,,,0,As new,2151.1627906976746,Flanders,Limburg
1734,20151333,1970,925000,house,6.0,334.0,1,0,1,,700.0,0,To be done up,2769.4610778443116,Flanders,Flemish Brabant
6227,20189683,1000,925000,apartment,3.0,207.0,1,0,1,1.0,,0,Good,4468.599033816425,Brussels,Brussels
1460,20238153,1970,925000,house,4.0,420.0,0,0,1,1.0,600.0,0,Good,2202.3809523809523,Flanders,Flemish Brabant
8124,11435800,8300,925000,apartment,2.0,85.0,0,0,1,11.0,,0,As new,10882.35294117647,Flanders,West Flanders
355,20182416,1301,920000,house,4.0,320.0,1,0,1,40.0,,0,Good,2875.0,Wallonia,Walloon Brabant
1836,20200790,1180,920000,house,5.0,325.0,1,0,1,,,0,Good,2830.769230769231,Brussels,Brussels
8478,20121745,8301,920000,apartment,2.0,72.0,1,1,1,,,0,Good,12777.777777777777,Flanders,West Flanders
3199,20207296,9230,920000,house,5.0,322.0,1,0,1,,,1,As new,2857.1428571428573,Flanders,East Flanders
3200,20208252,9260,920000,house,5.0,322.0,1,0,1,,,1,As new,2857.1428571428573,Flanders,East Flanders
2430,20216009,2970,910000,house,5.0,326.0,0,0,1,,1188.0,0,As new,2791.411042944785,Flanders,Antwerp
2284,20164526,3090,910000,house,3.0,200.0,0,0,1,,170.0,0,Good,4550.0,Flanders,Flemish Brabant
804,20246640,1180,900000,house,4.0,230.0,0,0,1,50.0,262.0,0,Good,3913.0434782608695,Brussels,Brussels
3887,10687336,1020,900000,house,9.0,285.0,0,0,1,18.0,105.0,0,As new,3157.8947368421054,Brussels,Brussels
6786,20065848,8300,900000,apartment,2.0,93.0,0,0,1,,,0,Good,9677.41935483871,Flanders,West Flanders
3582,11021515,1070,900000,house,9.0,270.0,0,0,1,30.0,60.0,0,Just renovated,3333.3333333333335,Brussels,Brussels
3927,20124682,9831,899000,house,4.0,553.0,1,0,1,,,0,To be done up,1625.6781193490053,Flanders,East Flanders
8018,11484324,8300,899000,apartment,2.0,59.0,0,0,1,,,0,Good,15237.28813559322,Flanders,West Flanders
10358,20241449,8300,899000,apartment,2.0,59.0,0,0,1,,,0,As new,15237.28813559322,Flanders,West Flanders
3926,11303978,1300,899000,house,6.0,300.0,1,0,1,50.0,1500.0,0,Good,2996.6666666666665,Wallonia,Walloon Brabant
1970,20144591,1670,899000,house,6.0,500.0,0,0,1,,,0,Good,1798.0,Flanders,Flemish Brabant
1969,20144592,1502,899000,house,6.0,500.0,0,0,1,,,0,Good,1798.0,Flanders,Flemish Brabant
1967,20144590,1480,899000,house,6.0,500.0,0,0,1,,,0,Good,1798.0,Wallonia,Walloon Brabant
1968,20144622,1500,899000,house,6.0,500.0,0,0,1,,,0,Good,1798.0,Flanders,Flemish Brabant
1966,20144595,1440,899000,house,6.0,500.0,0,0,1,,,0,Good,1798.0,Wallonia,Walloon Brabant
475,20220651,2930,899000,house,4.0,291.0,1,0,1,,,0,Good,3089.3470790378005,Flanders,Antwerp
5478,20232792,8300,899000,apartment,3.0,104.0,0,1,1,,,0,As new,8644.23076923077,Flanders,West Flanders
6744,20196350,1060,899000,apartment,4.0,197.0,0,0,1,41.0,,0,Just renovated,4563.4517766497465,Brussels,Brussels
9188,11017678,8300,899000,apartment,2.0,62.0,0,0,1,,,0,As new,14500.0,Flanders,West Flanders
3424,20182442,2550,899000,house,4.0,240.0,0,0,1,,,0,Good,3745.8333333333335,Flanders,Antwerp
9791,20063506,8300,899000,apartment,2.0,59.0,0,0,1,,,0,As new,15237.28813559322,Flanders,West Flanders
2498,20246410,6250,899000,house,4.0,276.0,0,0,1,51.0,4595.0,0,As new,3257.246376811594,Wallonia,Hainaut
6617,20136766,1060,899000,apartment,4.0,200.0,0,0,1,,,0,As new,4495.0,Brussels,Brussels
2441,20228428,8647,899000,house,4.0,313.0,0,0,1,,3513.0,0,Good,2872.2044728434503,Flanders,West Flanders
5640,20206774,8300,899000,apartment,2.0,59.0,0,0,1,,,0,Just renovated,15237.28813559322,Flanders,West Flanders
2380,20225794,8647,899000,house,4.0,274.0,0,0,1,30.0,5164.0,1,As new,3281.021897810219,Flanders,West Flanders
4181,20211716,2970,899000,house,4.0,271.0,0,0,1,30.0,,1,Good,3317.343173431734,Flanders,Antwerp
1848,20228137,3620,898000,house,4.0,370.0,0,0,1,,2842.0,0,Good,2427.027027027027,Flanders,Limburg
9529,20233990,8300,897000,apartment,2.0,85.0,0,0,1,,,0,Good,10552.941176470587,Flanders,West Flanders
8123,20090326,8300,895000,apartment,3.0,102.0,1,0,1,,,0,Good,8774.509803921568,Flanders,West Flanders
1394,20186206,1170,895000,house,3.0,156.0,0,0,1,42.0,350.0,0,Good,5737.179487179487,Brussels,Brussels
1403,20218962,1570,895000,house,4.0,406.0,0,0,1,,,0,As new,2204.4334975369457,Flanders,Flemish Brabant
4038,20182156,2440,895000,house,4.0,393.0,0,0,1,,,0,As new,2277.35368956743,Flanders,Antwerp
10418,10749881,1200,895000,apartment,3.0,220.0,0,0,1,,,0,Good,4068.181818181818,Brussels,Brussels
1733,20127832,1950,895000,house,6.0,280.0,0,0,1,50.0,700.0,0,Good,3196.4285714285716,Flanders,Flemish Brabant
2790,20146405,1090,895000,house,5.0,350.0,1,0,1,40.0,300.0,0,Good,2557.1428571428573,Brussels,Brussels
5343,20120471,1060,895000,apartment,3.0,250.0,0,0,1,,380.0,0,As new,3580.0,Brussels,Brussels
5537,20243750,8530,895000,apartment,4.0,414.0,0,0,1,13.0,,0,Just renovated,2161.8357487922704,Flanders,West Flanders
1061,20223613,8000,895000,house,4.0,268.0,0,0,1,,,0,Good,3339.5522388059703,Flanders,West Flanders
8653,10381577,8300,895000,apartment,2.0,70.0,1,0,1,,,0,Good,12785.714285714286,Flanders,West Flanders
8652,11401961,1200,895000,apartment,3.0,220.0,0,0,1,8.0,,0,As new,4068.181818181818,Brussels,Brussels
8477,20093391,2018,895000,apartment,2.0,215.0,0,0,1,75.0,75.0,1,As new,4162.790697674419,Flanders,Antwerp
1682,20218455,1150,895000,house,4.0,200.0,0,0,1,20.0,150.0,0,As new,4475.0,Brussels,Brussels
1030,20234921,9830,895000,house,3.0,206.0,1,0,1,,,0,Just renovated,4344.660194174758,Flanders,East Flanders
1190,20233588,1090,895000,house,5.0,350.0,0,0,1,,300.0,0,To be done up,2557.1428571428573,Brussels,Brussels
3874,20117082,9200,895000,house,5.0,346.0,1,0,1,,,1,Good,2586.7052023121387,Flanders,East Flanders
3885,20145980,2960,895000,house,6.0,332.0,1,0,1,,,1,Good,2695.7831325301204,Flanders,Antwerp
3873,20121289,9200,895000,house,5.0,346.0,1,0,1,,,1,Good,2586.7052023121387,Flanders,East Flanders
9381,20226065,8300,895000,apartment,3.0,102.0,0,0,1,33.0,,0,Good,8774.509803921568,Flanders,West Flanders
8017,20146170,2000,895000,apartment,2.0,203.0,0,0,1,10.0,,0,As new,4408.866995073891,Flanders,Antwerp
6866,20015992,3500,895000,apartment,2.0,143.0,1,0,1,18.0,,0,Good,6258.741258741259,Flanders,Limburg
7310,10430545,1200,895000,apartment,3.0,150.0,0,1,1,175.0,,0,As new,5966.666666666667,Brussels,Brussels
10214,10442146,1200,895000,apartment,3.0,205.0,0,0,1,200.0,,0,As new,4365.8536585365855,Brussels,Brussels
3886,20163378,9160,895000,house,5.0,358.0,0,0,1,,,0,Good,2500.0,Flanders,East Flanders
55,20233552,1000,895000,house,5.0,350.0,0,0,1,,300.0,0,To be done up,2557.1428571428573,Brussels,Brussels
354,20160820,1190,895000,house,4.0,230.0,0,0,1,,,0,As new,3891.304347826087,Brussels,Brussels
5506,20240595,2850,895000,apartment,4.0,360.0,0,0,1,,,0,As new,2486.1111111111113,Flanders,Antwerp
5553,20211399,9000,895000,apartment,2.0,146.0,0,0,1,,,0,As new,6130.13698630137,Flanders,East Flanders
1551,20210650,1831,895000,house,7.0,310.0,1,0,1,,,0,Good,2887.0967741935483,Flanders,Flemish Brabant
1356,20194760,2270,895000,house,3.0,260.0,0,0,1,,,0,Just renovated,3442.3076923076924,Flanders,Antwerp
2218,20230712,1190,895000,house,3.0,200.0,0,0,1,27.0,,0,As new,4475.0,Brussels,Brussels
3730,20238013,1790,895000,house,4.0,344.0,0,0,1,,,0,As new,2601.7441860465115,Flanders,Flemish Brabant
9079,20116172,8300,895000,apartment,2.0,65.0,0,0,1,,,0,Good,13769.23076923077,Flanders,West Flanders
1965,11419066,3080,895000,house,5.0,230.0,1,0,1,12.0,200.0,0,To be done up,3891.304347826087,Flanders,Flemish Brabant
3676,11008804,3090,895000,house,4.0,300.0,0,0,1,15.0,1700.0,0,Good,2983.3333333333335,Flanders,Flemish Brabant
9789,20135796,8300,895000,apartment,2.0,60.0,0,1,1,,,0,As new,14916.666666666666,Flanders,West Flanders
9790,11442645,8300,895000,apartment,2.0,110.0,0,1,1,,,0,Good,8136.363636363636,Flanders,West Flanders
3472,20183286,2460,895000,house,5.0,335.0,1,0,1,,,0,As new,2671.6417910447763,Flanders,Antwerp
353,20160806,1050,895000,house,4.0,230.0,0,0,1,,,0,As new,3891.304347826087,Brussels,Brussels
6743,20195303,9000,895000,apartment,2.0,120.0,0,0,1,35.0,,0,Good,7458.333333333333,Flanders,East Flanders
894,20211960,8510,890000,house,3.0,400.0,0,0,1,80.0,900.0,1,Good,2225.0,Flanders,West Flanders
3884,20117366,1420,890000,house,3.0,350.0,0,0,1,,1500.0,0,Good,2542.8571428571427,Wallonia,Walloon Brabant
2816,20218739,1790,890000,house,4.0,341.0,1,0,1,,3000.0,0,Good,2609.9706744868035,Flanders,Flemish Brabant
10455,20161298,1950,890000,apartment,3.0,173.0,0,0,1,14.0,,0,As new,5144.508670520231,Flanders,Flemish Brabant
3152,20148164,1200,890000,house,4.0,286.0,0,0,1,,15.0,0,As new,3111.888111888112,Brussels,Brussels
2125,20200956,3078,890000,house,5.0,240.0,0,0,1,50.0,624.0,0,Just renovated,3708.3333333333335,Flanders,Flemish Brabant
7701,20161628,1950,890000,apartment,3.0,173.0,0,0,1,14.0,,0,As new,5144.508670520231,Flanders,Flemish Brabant
8222,20176238,1950,890000,apartment,3.0,173.0,0,0,1,14.0,,0,As new,5144.508670520231,Flanders,Flemish Brabant
1085,20211945,1420,890000,house,3.0,300.0,0,0,1,53.0,1500.0,0,Good,2966.6666666666665,Wallonia,Walloon Brabant
1393,20167109,1640,890000,house,3.0,350.0,0,0,1,,1500.0,0,Good,2542.8571428571427,Flanders,Flemish Brabant
9479,20048914,1950,890000,apartment,3.0,173.0,0,0,1,7.0,,0,As new,5144.508670520231,Flanders,Flemish Brabant
6235,20243456,2870,889000,apartment,5.0,557.0,0,0,1,19.0,185.0,0,As new,1596.0502692998205,Flanders,Antwerp
7954,20219568,1000,889000,apartment,3.0,315.0,0,0,1,32.0,,0,Good,2822.222222222222,Brussels,Brussels
61,20245387,2870,889000,house,5.0,557.0,0,0,1,19.0,185.0,0,As new,1596.0502692998205,Flanders,Antwerp
3369,11471713,2820,888000,house,6.0,476.0,0,0,1,,,0,Good,1865.546218487395,Flanders,Antwerp
883,20220947,3020,885000,house,3.0,237.0,0,0,1,32.0,1000.0,0,Just renovated,3734.1772151898736,Flanders,Flemish Brabant
1434,20171940,2812,883000,house,3.0,320.0,1,0,1,20.0,423.0,0,Good,2759.375,Flanders,Antwerp
6865,20143173,8500,880000,apartment,2.0,183.0,0,0,1,4.0,,0,As new,4808.743169398907,Flanders,West Flanders
77,20234468,1150,875000,house,3.0,192.0,0,0,1,,85.0,0,Good,4557.291666666667,Brussels,Brussels
496,20234380,3090,875000,house,6.0,356.0,0,0,1,60.0,,0,Good,2457.8651685393256,Flanders,Flemish Brabant
10078,10722029,8300,875000,apartment,2.0,97.0,0,0,1,,,0,As new,9020.61855670103,Flanders,West Flanders
6682,20217495,8300,875000,apartment,2.0,66.0,0,1,1,,,0,Just renovated,13257.575757575758,Flanders,West Flanders
2626,20233556,1070,875000,house,6.0,411.0,1,0,1,53.0,400.0,0,Good,2128.9537712895376,Brussels,Brussels
9187,20118726,8300,875000,apartment,2.0,66.0,1,0,1,,,0,Just renovated,13257.575757575758,Flanders,West Flanders
9711,20177838,2000,875000,apartment,3.0,176.0,0,0,1,,,0,As new,4971.590909090909,Flanders,Antwerp
423,20240718,8800,875000,house,5.0,471.0,0,0,1,,,0,To be done up,1857.7494692144373,Flanders,West Flanders
5368,20238334,1200,875000,apartment,2.0,187.0,0,0,1,25.0,,0,Just renovated,4679.144385026738,Brussels,Brussels
736,20222149,1700,875000,house,5.0,340.0,0,0,1,35.0,8250.0,0,Just renovated,2573.529411764706,Flanders,Flemish Brabant
3969,20209694,1060,875000,house,7.0,420.0,1,0,1,15.0,,0,Good,2083.3333333333335,Brussels,Brussels
5664,20242814,8300,875000,apartment,2.0,65.0,1,0,1,,,0,Good,13461.538461538461,Flanders,West Flanders
966,20228784,1040,875000,house,4.0,233.0,0,0,1,21.0,,0,To be done up,3755.3648068669527,Brussels,Brussels
967,20228776,1050,875000,house,4.0,233.0,0,0,1,21.0,,0,To be done up,3755.3648068669527,Brussels,Brussels
10467,20214388,8300,870000,apartment,3.0,102.0,0,0,1,,,0,As new,8529.411764705883,Flanders,West Flanders
1392,20205069,2380,865000,house,3.0,150.0,1,0,1,,,0,Good,5766.666666666667,Flanders,Antwerp
4751,20096057,8340,865000,house,4.0,217.0,0,0,1,,,0,Good,3986.1751152073734,Flanders,West Flanders
124,20243202,9830,865000,house,3.0,171.0,1,0,1,26.0,1010.0,0,To be done up,5058.479532163743,Flanders,East Flanders
9639,20052301,1180,860000,apartment,3.0,220.0,0,0,1,28.0,,0,As new,3909.090909090909,Brussels,Brussels
459,20200802,3210,860000,house,5.0,445.0,0,0,1,,8376.0,0,To be done up,1932.5842696629213,Flanders,Flemish Brabant
460,20200801,3210,860000,house,5.0,445.0,0,0,1,,8376.0,0,To be done up,1932.5842696629213,Flanders,Flemish Brabant
54,20232093,9630,850000,house,6.0,332.0,0,0,1,,,0,Good,2560.240963855422,Flanders,East Flanders
7222,20192538,1050,850000,apartment,3.0,221.0,1,0,1,,,0,Good,3846.153846153846,Brussels,Brussels
648,20210868,3930,850000,house,4.0,435.0,0,0,1,,,0,As new,1954.0229885057472,Flanders,Limburg
2561,20205432,9570,850000,house,7.0,737.0,1,0,1,,,0,Good,1153.3242876526458,Flanders,East Flanders
4750,20106373,8310,850000,house,4.0,279.0,1,0,1,371.0,371.0,0,Good,3046.5949820788533,Flanders,West Flanders
352,20135096,1180,850000,house,4.0,220.0,0,0,1,43.0,550.0,0,As new,3863.6363636363635,Brussels,Brussels
6407,20162560,1150,850000,apartment,1.0,95.0,0,0,1,50.0,1000.0,0,As new,8947.368421052632,Brussels,Brussels
5686,20226286,8670,850000,apartment,2.0,88.0,0,0,1,,,0,Good,9659.09090909091,Flanders,West Flanders
4036,20209772,8470,850000,house,3.0,162.0,0,0,1,,,0,As new,5246.913580246914,Flanders,West Flanders
1433,20135789,1200,850000,house,4.0,235.0,0,0,1,15.0,240.0,0,To be done up,3617.021276595745,Brussels,Brussels
4749,20109131,6717,850000,house,4.0,290.0,1,0,1,35.0,1400.0,1,Good,2931.0344827586205,Wallonia,Luxembourg
2249,20207182,2960,850000,house,5.0,327.0,0,0,1,,560.0,1,Good,2599.3883792048928,Flanders,Antwerp
2298,20243723,2321,850000,house,5.0,379.0,0,0,1,,,0,Good,2242.7440633245383,Flanders,Antwerp
1318,20241481,1670,850000,house,4.0,302.0,0,0,1,,,0,As new,2814.569536423841,Flanders,Flemish Brabant
334,20233251,1030,850000,house,6.0,385.0,0,0,1,34.0,275.0,0,As new,2207.7922077922076,Brussels,Brussels
1307,20244139,1083,850000,house,7.0,400.0,0,0,1,20.0,240.0,0,As new,2125.0,Brussels,Brussels
1317,20241483,1500,850000,house,4.0,302.0,0,0,1,,,0,As new,2814.569536423841,Flanders,Flemish Brabant
1319,20241175,9681,850000,house,3.0,600.0,1,0,1,,,0,Good,1416.6666666666667,Flanders,East Flanders
335,20233258,1200,850000,house,6.0,385.0,0,0,1,34.0,275.0,0,As new,2207.7922077922076,Brussels,Brussels
8476,20094886,1050,850000,apartment,3.0,227.0,0,0,1,25.0,,0,Good,3744.493392070485,Brussels,Brussels
8651,20170174,8300,850000,apartment,3.0,77.0,0,0,1,,,0,Just renovated,11038.961038961039,Flanders,West Flanders
5997,20245730,1180,850000,apartment,2.0,143.0,0,0,1,20.0,30.0,0,As new,5944.055944055944,Brussels,Brussels
156,20238170,2600,849000,house,4.0,232.0,0,0,1,,70.0,0,Just renovated,3659.4827586206898,Flanders,Antwerp
784,20245251,1050,849000,house,6.0,200.0,1,1,1,,,0,Good,4245.0,Brussels,Brussels
4326,20218984,2328,849000,house,5.0,411.0,0,0,1,,,0,As new,2065.693430656934,Flanders,Antwerp
555,20237737,9870,849000,house,4.0,378.0,1,0,1,,,0,Good,2246.031746031746,Flanders,East Flanders
528,20228458,9230,849000,house,4.0,327.0,0,0,1,,,0,Good,2596.330275229358,Flanders,East Flanders
3883,20160233,9880,849000,house,6.0,453.0,0,0,1,,,0,Good,1874.1721854304635,Flanders,East Flanders
3882,20160232,9880,849000,house,6.0,453.0,0,0,1,,,0,Good,1874.1721854304635,Flanders,East Flanders
10417,20037176,8300,849000,apartment,2.0,87.0,0,0,1,,,0,As new,9758.620689655172,Flanders,West Flanders
